PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
6584,0,3,"Miller, Mrs. Florence",female,23.6,0,0,T875166,17.59,,S
6585,1,3,"Anderson, Mrs. Clara",female,,0,0,T435561,14.33,,S
6586,1,1,"Jones, Mr. Thomas",male,29.5,0,0,T50929,69.6,,S
6587,1,3,"Moore, Miss. Edith",female,34.0,1,2,T329605,5.64,,S
6588,0,3,"Jones, Miss. Edith",female,19.5,0,0,T610387,9.29,,C
6589,0,3,"Smith, Miss. Clara",female,24.7,1,0,T442346,9.25,,C
6590,1,1,"Taylor, Miss. Annie",female,39.0,0,0,T999095,123.48,,S
6591,0,1,"Taylor, Mr. George",male,27.8,0,0,T55318,43.21,,C
6592,0,1,"Anderson, Mr. George",male,13.7,0,1,T207795,63.8,,S
6593,0,2,"Smith, Mr. William",male,31.3,0,0,T593404,42.26,B28,S
6594,1,3,"Brown, Miss. Dorothy",female,35.3,0,0,T182659,13.39,D36,S
6595,0,3,"Davis, Mrs. Edith",female,49.6,0,3,T181228,12.5,,Q
6596,0,3,"Smith, Mr. Robert",male,46.4,8,0,T96319,8.38,,C
6597,1,1,"Miller, Mr. Richard",male,,1,0,T195236,92.8,,S
6598,0,1,"Davis, Mrs. Mary",female,21.8,1,0,T544331,113.89,E146,S
6599,0,3,"Moore, Mr. Charles",male,26.4,1,0,T916894,15.82,,C
6600,0,2,"Smith, Mr. George",male,22.1,0,0,T763158,29.78,,C
6601,0,2,"Anderson, Mr. James",male,,0,0,T495614,19.89,,C
6602,1,3,"Miller, Mrs. Alice",female,,1,0,T790137,6.75,E13,C
6603,1,1,"Taylor, Mrs. Florence",female,47.7,0,0,T810219,115.24,,S
6604,0,3,"Davis, Mr. Robert",male,23.7,0,0,T756172,10.26,,S
6605,0,2,"Jones, Mr. Edward",male,,3,0,T205080,26.82,,S
6606,0,3,"Moore, Master. George",male,23.6,0,1,T833988,12.91,,S
6607,0,3,"Johnson, Mrs. Beatrice",female,1.7,1,1,T368237,39.76,G88,S
6608,0,1,"Thomas, Mrs. Mary",female,,0,0,T699394,116.02,,Q
6609,0,3,"Taylor, Mr. Henry",male,29.2,0,0,T398344,10.73,G24,S
6610,0,3,"Wilson, Mr. Henry",male,35.2,0,2,T30191,5.37,,C
6611,0,3,"Smith, Mrs. Clara",female,36.8,0,0,T918907,4.03,,S
6612,0,1,"Davis, Master. William",male,18.4,4,0,T865756,37.8,,C
6613,0,3,"Brown, Mr. Charles",male,22.6,1,0,T811965,17.23,D45,S
6614,1,2,"Miller, Miss. Emma",female,,0,0,T811729,12.79,,S
6615,1,3,"Johnson, Miss. Dorothy",female,24.2,4,4,T21347,12.66,,S
6616,1,3,"Davis, Miss. Alice",female,,0,0,T661157,11.63,,S
6617,0,3,"Taylor, Mr. Richard",male,10.7,0,0,T486962,12.58,,S
6618,0,3,"Taylor, Mr. Thomas",male,13.0,0,0,T372585,5.19,,S
6619,0,2,"Jones, Mr. Edward",male,25.4,0,3,T654226,21.32,,S
6620,0,1,"Smith, Mr. George",male,9.9,0,0,T246968,87.01,A141,S
6621,0,3,"Taylor, Mr. William",male,,0,0,T737858,19.59,,C
6622,0,3,"Smith, Mr. Richard",male,,0,0,T338724,7.43,G63,C
6623,0,2,"Anderson, Miss. Florence",female,26.2,0,1,T802092,19.92,,S
6624,0,3,"Moore, Mr. Edward",male,38.8,0,0,T70146,6.68,F136,S
6625,0,3,"Johnson, Mr. Robert",male,,0,2,T76816,16.24,B108,Q
6626,0,3,"Taylor, Mr. Richard",male,52.7,0,1,T212900,16.17,,S
6627,0,1,"Wilson, Mr. Richard",male,31.2,0,0,T438142,65.54,,
6628,0,1,"Williams, Mr. Edward",male,33.1,0,2,T463354,211.96,,S
6629,0,3,"Taylor, Mrs. Mary",female,26.1,0,0,T134482,9.35,,S
6630,0,3,"Jones, Master. James",male,26.8,0,0,T893000,32.22,A87,S
6631,0,3,"Moore, Mrs. Florence",female,,1,0,T824681,21.38,,S
6632,0,2,"Wilson, Master. James",male,33.5,2,1,T968635,27.77,D31,C
6633,0,3,"Wilson, Mr. Edward",male,34.7,0,0,T117163,7.77,,C
6634,0,3,"Brown, Mr. William",male,13.1,0,0,T502899,11.87,B11,S
6635,1,2,"Wilson, Mr. George",male,35.7,1,0,T53490,40.24,A106,C
6636,1,3,"Smith, Mrs. Dorothy",female,,3,0,T971964,16.45,B57,C
6637,0,3,"Moore, Mrs. Beatrice",female,,3,1,T594660,9.66,,S
6638,1,3,"Davis, Mr. George",male,38.8,2,1,T475981,8.23,,S
6639,0,3,"Jones, Mr. George",male,27.9,1,1,T804006,10.1,,C
6640,0,3,"Jones, Mr. James",male,27.2,0,0,T19089,7.46,F71,C
6641,0,3,"Johnson, Mrs. Mary",female,28.7,0,0,T151102,5.84,,S
6642,0,3,"Miller, Mr. Henry",male,,1,3,T682066,11.9,,S
6643,1,3,"Johnson, Mrs. Emma",female,48.1,0,2,T236568,22.21,,C
6644,1,2,"Brown, Mr. Edward",male,,0,0,T799559,26.46,,S
6645,0,3,"Moore, Mr. Charles",male,40.6,1,0,T966968,20.8,,S
6646,0,3,"Smith, Master. Henry",male,59.1,0,3,T13413,18.99,,C
6647,0,2,"Brown, Mr. William",male,0.5,1,0,T78627,24.57,,C
6648,0,3,"Wilson, Mr. Charles",male,23.0,0,0,T829259,9.22,,S
6649,1,1,"Thomas, Mr. John",male,29.5,2,0,T160307,89.25,,S
6650,0,3,"Miller, Mr. Richard",male,20.0,0,1,T276563,11.53,,S
6651,0,2,"Taylor, Mr. John",male,,0,1,T36529,29.34,,Q
6652,0,2,"Brown, Mr. Richard",male,4.8,0,0,T216542,23.3,,S
6653,0,3,"Moore, Master. James",male,,1,0,T235422,14.86,,S
6654,1,3,"Jones, Mr. Charles",male,42.7,0,2,T559823,9.82,A42,S
6655,0,3,"Miller, Mr. Edward",male,,0,0,T619744,23.16,,S
6656,0,3,"Smith, Mr. Edward",male,18.8,2,0,T748601,12.0,,S
6657,1,3,"Wilson, Mr. George",male,,0,0,T307885,11.92,E63,Q
6658,0,3,"Williams, Mr. James",male,49.4,0,1,T271219,6.75,D132,S
6659,0,3,"Davis, Miss. Emma",female,7.7,0,1,T545564,8.69,,S
6660,0,3,"Moore, Mr. George",male,27.4,2,0,T174638,5.49,,S
6661,0,1,"Wilson, Mrs. Mary",female,33.9,1,0,T554659,46.99,,S
6662,0,3,"Moore, Mr. Edward",male,29.8,0,0,T709791,14.51,,S
6663,0,2,"Johnson, Miss. Florence",female,,0,0,T984099,11.06,,S
6664,0,3,"Anderson, Mrs. Mary",female,,2,0,T573009,13.84,C28,C
6665,0,1,"Taylor, Miss. Clara",female,15.1,0,0,T111007,81.59,,Q
6666,0,3,"Brown, Miss. Alice",female,39.6,0,0,T482866,10.85,C116,S
6667,0,3,"Jones, Mr. Thomas",male,5.0,0,0,T158669,23.36,,C
6668,0,3,"Davis, Mr. George",male,41.5,2,0,T616674,12.65,,S
6669,0,3,"Davis, Mr. James",male,36.2,1,0,T330764,5.35,C117,S
6670,0,3,"Thomas, Mr. Henry",male,,0,1,T426934,9.9,G70,C
6671,1,2,"Davis, Mr. James",male,22.9,0,4,T138739,19.72,,C
6672,0,3,"Brown, Mr. George",male,37.1,1,2,T908271,13.48,D13,S
6673,0,3,"Anderson, Mr. Charles",male,12.7,1,0,T921790,13.59,,S
6674,0,3,"Thomas, Mr. William",male,,0,0,T842098,14.3,,S
6675,1,1,"Smith, Master. Henry",male,,2,0,T713220,45.89,,S
6676,0,3,"Williams, Mr. Richard",male,16.7,0,0,T878099,26.1,,S
6677,0,3,"Davis, Miss. Alice",female,32.9,1,0,T853552,13.86,G63,S
6678,0,3,"Taylor, Mr. Robert",male,13.1,0,0,T175573,17.22,,S
6679,0,3,"Thomas, Mr. George",male,33.6,0,0,T729732,19.92,B17,S
6680,0,3,"Miller, Mr. Richard",male,55.0,0,0,T212742,19.28,,S
6681,1,1,"Thomas, Miss. Alice",female,11.5,0,0,T628871,129.83,,C
6682,1,3,"Thomas, Mr. Richard",male,29.4,0,0,T888495,6.75,,S
6683,1,3,"Davis, Mrs. Annie",female,6.2,0,1,T30162,6.15,,S
6684,0,1,"Anderson, Mr. Richard",male,17.6,1,0,T151363,45.73,,S
6685,0,1,"Wilson, Mr. Charles",male,39.9,0,4,T336420,281.84,,S
6686,1,1,"Wilson, Mrs. Edith",female,23.5,0,0,T987767,77.66,,S
6687,1,3,"Williams, Mrs. Alice",female,40.5,0,0,T68137,9.74,,S
6688,0,1,"Miller, Mr. Edward",male,34.9,0,0,T539966,44.06,,S
6689,1,3,"Miller, Mr. James",male,28.8,0,0,T617622,8.91,,S
6690,1,2,"Smith, Miss. Dorothy",female,14.8,0,0,T514678,27.06,F42,S
6691,0,3,"Johnson, Mr. Edward",male,39.6,0,2,T879279,11.03,,S
6692,0,3,"Williams, Mr. James",male,34.1,0,1,T990068,11.66,,S
6693,0,3,"Anderson, Master. John",male,7.5,1,0,T53898,15.78,,S
6694,0,3,"Smith, Master. John",male,15.7,0,0,T335454,16.08,,S
6695,0,3,"Johnson, Mrs. Clara",female,0.5,0,0,T95251,12.04,,S
6696,0,2,"Davis, Mr. John",male,,1,0,T937440,14.27,B124,S
6697,0,3,"Moore, Miss. Florence",female,25.2,0,0,T248757,4.71,,S
6698,0,2,"Davis, Mr. Charles",male,14.4,0,1,T167432,21.18,,S
6699,0,2,"Jones, Mr. John",male,17.6,2,2,T856828,8.95,,S
6700,0,3,"Moore, Mr. James",male,49.9,0,0,T553057,13.35,,S
6701,0,2,"Miller, Miss. Edith",female,,0,2,T529888,34.07,C44,Q
6702,1,3,"Taylor, Mrs. Dorothy",female,19.6,0,0,T955513,7.1,C34,S
6703,0,2,"Johnson, Miss. Beatrice",female,41.2,0,0,T446084,71.24,,S
6704,0,3,"Smith, Mr. Robert",male,47.3,0,0,T968323,4.31,,C
6705,1,1,"Taylor, Miss. Florence",female,38.7,1,0,T262045,188.24,,S
6706,1,2,"Brown, Mrs. Lily",female,34.0,1,0,T768835,38.41,E126,S
6707,0,2,"Miller, Mr. William",male,45.6,0,0,T106000,20.84,,S
6708,0,3,"Brown, Mr. Robert",male,40.9,2,1,T253104,13.28,C11,S
6709,0,3,"Wilson, Mr. Richard",male,,1,0,T36256,8.61,B90,S
6710,0,3,"Smith, Mr. Robert",male,27.0,3,1,T305583,11.13,,S
6711,1,3,"Anderson, Mrs. Clara",female,,0,0,T359479,9.93,,C
6712,0,3,"Moore, Mr. Richard",male,46.4,0,2,T361600,6.0,,C
6713,0,3,"Davis, Mr. John",male,,0,2,T460548,14.16,,C
6714,0,3,"Smith, Mr. Richard",male,18.8,0,0,T810425,6.14,,S
6715,0,1,"Miller, Mr. John",male,44.6,0,0,T346030,179.9,,S
6716,0,3,"Wilson, Mrs. Clara",female,33.5,1,0,T636277,23.14,,S
6717,0,3,"Johnson, Mr. William",male,60.3,1,0,T135734,10.82,,C
6718,0,1,"Smith, Mr. Charles",male,17.2,0,2,T403626,138.99,,Q
6719,0,2,"Miller, Mrs. Mary",female,22.2,0,2,T201668,19.18,B106,Q
6720,0,3,"Taylor, Mrs. Dorothy",female,46.0,0,0,T688776,21.51,,C
6721,0,3,"Taylor, Mr. Robert",male,11.2,0,0,T822368,12.09,,Q
6722,0,3,"Johnson, Master. William",male,,0,0,T833773,33.1,,C
6723,1,3,"Taylor, Mr. Thomas",male,,0,0,T800246,4.89,,C
6724,1,3,"Anderson, Miss. Mary",female,38.5,0,0,T842133,10.3,,C
6725,1,1,"Taylor, Mrs. Edith",female,3.0,1,1,T611528,52.65,,C
6726,0,2,"Davis, Mr. Richard",male,30.4,1,0,T371162,30.51,,C
6727,0,1,"Smith, Miss. Clara",female,9.8,1,0,T832149,270.94,,C
6728,0,1,"Davis, Mr. Robert",male,57.6,0,0,T700397,66.39,F122,S
6729,0,1,"Anderson, Mr. Thomas",male,14.2,0,0,T927585,364.56,A60,S
6730,0,3,"Williams, Mr. Thomas",male,17.7,1,1,T961080,9.52,B30,S
6731,0,3,"Taylor, Mr. James",male,37.5,0,0,T538771,21.92,C106,S
6732,0,3,"Johnson, Mr. Charles",male,21.0,0,1,T847087,13.89,,C
6733,1,3,"Moore, Mrs. Edith",female,39.8,0,0,T874776,11.74,G127,S
6734,0,3,"Johnson, Mr. William",male,19.4,0,0,T116562,11.3,,C
6735,0,3,"Jones, Miss. Clara",female,,1,0,T658730,16.69,,S
6736,0,3,"Williams, Miss. Mary",female,29.3,0,0,T786514,19.72,,S
6737,1,3,"Miller, Miss. Mary",female,12.1,0,2,T804669,7.78,,S
6738,0,2,"Thomas, Mr. John",male,35.4,0,2,T47338,30.31,C45,S
6739,0,3,"Miller, Mr. Thomas",male,42.4,0,0,T472516,6.89,,S
6740,0,2,"Thomas, Mr. John",male,37.7,1,0,T900039,24.22,,C
6741,1,3,"Taylor, Mr. Edward",male,,0,1,T19400,11.35,,C
6742,1,2,"Thomas, Mrs. Annie",female,,3,1,T512220,20.43,B81,S
6743,0,3,"Wilson, Mr. John",male,23.0,1,0,T718477,10.91,,S
6744,0,3,"Wilson, Mr. Edward",male,,0,0,T67967,4.65,,S
6745,1,1,"Williams, Mr. William",male,50.8,0,0,T894359,126.74,,C
6746,0,3,"Taylor, Mrs. Annie",female,21.3,0,2,T364317,10.9,,S
6747,0,1,"Smith, Mr. George",male,,0,0,T739049,36.88,,S
6748,1,2,"Wilson, Mr. John",male,15.1,0,0,T141428,31.83,,S
6749,0,1,"Anderson, Mrs. Mary",female,20.1,0,1,T223304,245.63,,Q
6750,0,3,"Williams, Mr. George",male,0.5,1,0,T604460,4.89,,C
6751,1,1,"Wilson, Mr. Charles",male,43.7,4,0,T915090,38.92,,C
6752,0,3,"Williams, Mr. Henry",male,6.9,0,0,T53479,10.94,,S
6753,0,2,"Moore, Mr. Robert",male,36.2,0,0,T983710,36.58,,S
6754,0,1,"Davis, Mr. George",male,,2,0,T447604,93.21,D146,S
6755,0,3,"Brown, Mr. Richard",male,,0,0,T920477,7.98,G94,S
6756,1,1,"Johnson, Miss. Lily",female,25.7,0,0,T17015,147.5,D89,S
6757,1,1,"Miller, Mrs. Clara",female,22.8,0,0,T682222,195.44,A98,S
6758,1,2,"Johnson, Miss. Florence",female,37.4,0,0,T165402,14.56,,S
6759,0,3,"Thomas, Mr. James",male,15.1,1,2,T572556,4.56,,S
6760,0,3,"Miller, Mr. John",male,38.0,0,0,T887760,9.55,,S
6761,0,1,"Thomas, Miss. Alice",female,22.7,0,0,T793640,82.82,,S
6762,0,2,"Moore, Mr. George",male,21.1,0,1,T671565,25.27,,S
6763,0,2,"Miller, Miss. Clara",female,,1,0,T674212,23.1,,S
6764,0,2,"Miller, Mr. Edward",male,13.9,0,1,T244802,27.27,,S
6765,1,3,"Davis, Mrs. Lily",female,26.9,0,0,T69489,8.19,C29,S
6766,1,3,"Davis, Mrs. Clara",female,34.6,0,2,T921938,8.67,,S
6767,0,3,"Moore, Mr. James",male,0.5,2,0,T997504,8.98,,S
6768,0,2,"Williams, Mr. Robert",male,45.5,0,1,T492741,33.28,,Q
6769,0,3,"Moore, Mr. William",male,41.5,0,0,T546838,11.63,,S
6770,0,3,"Anderson, Mr. George",male,2.8,1,1,T745754,13.13,,S
6771,0,3,"Brown, Mr. Charles",male,0.5,1,0,T988398,12.28,,S
6772,1,3,"Wilson, Miss. Annie",female,,0,0,T108137,8.2,,S
6773,1,3,"Moore, Mr. Charles",male,,1,0,T450086,25.19,,Q
6774,0,3,"Williams, Mr. Richard",male,38.7,0,0,T513025,6.48,,Q
6775,0,2,"Johnson, Mr. George",male,9.0,0,0,T384226,15.53,,S
6776,0,3,"Brown, Mr. Edward",male,,1,0,T507811,30.58,,C
6777,0,1,"Wilson, Mr. Robert",male,18.8,1,0,T475849,48.77,,C
6778,0,3,"Smith, Miss. Edith",female,33.2,0,0,T648070,41.14,,C
6779,1,3,"Jones, Miss. Edith",female,,0,0,T135257,22.6,,S
6780,0,3,"Taylor, Mr. Robert",male,52.8,0,0,T126523,33.64,,C
6781,0,3,"Davis, Mr. Henry",male,31.5,0,0,T658376,8.93,,S
6782,1,1,"Moore, Miss. Dorothy",female,,0,0,T592253,100.75,,S
6783,1,1,"Moore, Mr. William",male,28.6,4,0,T799013,99.35,,S
6784,0,3,"Johnson, Mr. Charles",male,12.3,0,1,T992998,7.43,,S
6785,0,3,"Moore, Mr. John",male,0.5,0,4,T282486,7.94,,C
6786,0,3,"Taylor, Mr. Richard",male,30.2,0,0,T988956,6.2,,S
6787,0,1,"Taylor, Mr. John",male,,0,0,T718940,147.08,F69,C
6788,0,3,"Miller, Mrs. Edith",female,34.8,0,0,T769686,42.05,,S
6789,0,3,"Thomas, Mr. John",male,31.9,0,1,T447532,5.48,,S
6790,0,2,"Johnson, Mrs. Clara",female,31.5,0,0,T76476,32.42,G106,S
6791,0,3,"Wilson, Mr. Charles",male,,0,0,T254488,10.34,A129,S
6792,1,3,"Wilson, Mrs. Annie",female,,0,0,T449291,8.23,,Q
6793,0,3,"Anderson, Master. George",male,36.6,0,1,T254569,9.13,,S
6794,0,3,"Miller, Mr. Robert",male,12.6,0,0,T467861,4.14,,S
6795,0,1,"Taylor, Mrs. Clara",female,59.7,0,0,T547120,50.28,,S
6796,1,3,"Smith, Miss. Dorothy",female,26.6,0,0,T436268,8.99,,S
6797,0,3,"Davis, Mr. Richard",male,,0,0,T589410,6.1,,S
6798,1,3,"Wilson, Miss. Edith",female,18.7,0,0,T641583,12.44,,S
6799,0,3,"Jones, Mr. Henry",male,7.8,2,0,T724644,16.63,,S
6800,0,3,"Brown, Miss. Alice",female,49.4,0,2,T341448,11.14,,S
6801,0,3,"Anderson, Miss. Dorothy",female,45.4,0,0,T444448,14.3,,S
6802,0,3,"Anderson, Mr. Charles",male,40.4,1,0,T980337,5.61,,S
6803,1,2,"Jones, Mr. Charles",male,37.7,0,0,T705762,38.74,,S
6804,1,2,"Wilson, Mr. James",male,,0,0,T329292,43.62,D49,C
6805,0,2,"Thomas, Miss. Lily",female,26.2,0,0,T554586,18.06,,S
6806,0,3,"Taylor, Mr. Henry",male,,0,0,T703307,11.61,,S
6807,0,3,"Anderson, Mr. William",male,17.9,2,1,T956851,8.22,,S
6808,0,2,"Wilson, Mr. Charles",male,27.5,0,1,T453765,21.64,,S
6809,1,1,"Williams, Mrs. Dorothy",female,,0,0,T69030,38.83,,S
6810,0,3,"Brown, Mr. John",male,0.5,0,2,T97806,13.97,,S
6811,1,3,"Davis, Mrs. Mary",female,20.7,0,4,T352358,21.03,,S
6812,0,3,"Johnson, Mrs. Dorothy",female,32.1,0,3,T382065,7.08,,S
6813,1,2,"Moore, Mr. Robert",male,28.6,0,2,T233202,22.61,,S
6814,0,1,"Smith, Mr. Charles",male,23.1,0,0,T87200,74.66,,C
6815,1,3,"Davis, Mrs. Mary",female,38.2,0,0,T172060,12.48,,S
6816,1,1,"Johnson, Mr. Edward",male,19.4,1,0,T562671,48.28,,S
6817,1,2,"Brown, Miss. Mary",female,12.0,0,0,T670741,21.04,,C
6818,0,1,"Jones, Mrs. Annie",female,46.9,1,0,T921091,73.93,,S
6819,0,1,"Williams, Miss. Emma",female,44.8,0,2,T548814,126.68,,S
6820,0,1,"Anderson, Mr. Edward",male,21.0,0,2,T138682,70.13,,C
6821,0,3,"Thomas, Mr. Robert",male,28.7,0,0,T739513,9.63,,S
6822,0,2,"Taylor, Miss. Edith",female,,0,0,T193791,29.13,D53,S
6823,0,2,"Williams, Mr. Robert",male,,0,2,T875962,27.38,,S
6824,1,3,"Jones, Mrs. Annie",female,37.4,0,0,T664307,10.03,A132,S
6825,0,3,"Smith, Mr. Henry",male,36.6,2,0,T539048,8.93,,S
6826,0,3,"Taylor, Master. Edward",male,25.1,0,0,T139847,7.43,,S
6827,0,3,"Brown, Mr. William",male,37.2,0,0,T455362,21.88,F69,S
6828,0,3,"Taylor, Mrs. Mary",female,15.7,0,0,T127826,16.4,,C
6829,0,3,"Smith, Master. Robert",male,,0,0,T289095,19.87,G138,S
6830,0,3,"Taylor, Mr. Charles",male,28.6,0,2,T653694,7.38,,S
6831,0,3,"Moore, Mrs. Emma",female,,0,0,T591310,16.1,F144,S
6832,1,3,"Anderson, Miss. Alice",female,11.6,0,4,T355102,7.97,B149,C
6833,0,2,"Johnson, Miss. Alice",female,31.6,0,2,T769807,31.66,,S
6834,0,3,"Thomas, Master. Henry",male,30.3,0,0,T592078,12.72,,S
6835,1,3,"Thomas, Mrs. Annie",female,17.5,0,0,T87101,14.29,,S
6836,0,3,"Moore, Mr. Charles",male,6.5,1,0,T357900,7.71,G80,S
6837,1,1,"Miller, Mrs. Lily",female,,0,0,T107809,78.75,,S
6838,1,2,"Davis, Miss. Lily",female,26.0,0,0,T151833,11.17,,S
6839,0,3,"Davis, Mr. Thomas",male,34.1,0,0,T944532,12.69,,S
6840,0,2,"Moore, Mr. James",male,56.5,0,0,T145589,37.86,,S
6841,1,3,"Williams, Mrs. Florence",female,29.0,1,0,T776123,13.5,,S
6842,1,3,"Taylor, Mr. James",male,6.1,0,0,T785296,15.86,,C
6843,1,3,"Taylor, Mrs. Edith",female,26.7,0,0,T101700,7.53,,S
6844,0,3,"Williams, Mr. Richard",male,47.8,0,0,T241211,9.51,,S
6845,1,3,"Davis, Miss. Clara",female,,0,0,T371240,9.71,,S
6846,0,3,"Thomas, Mr. Charles",male,45.9,1,0,T458042,14.74,,S
6847,0,3,"Jones, Mr. William",male,,0,2,T948140,5.52,F42,S
6848,0,3,"Smith, Mr. James",male,39.1,0,2,T837817,5.29,,S
6849,0,3,"Anderson, Mr. Richard",male,56.7,0,0,T406257,8.73,,C
6850,0,3,"Smith, Mr. Thomas",male,3.1,1,0,T554366,48.51,D65,S
6851,0,3,"Miller, Mr. Robert",male,,0,0,T139618,16.56,,S
6852,0,1,"Brown, Mr. George",male,28.3,1,0,T21445,64.74,C75,C
6853,1,1,"Moore, Miss. Emma",female,15.9,0,0,T784194,81.03,,S
6854,0,3,"Anderson, Mr. Richard",male,28.2,1,1,T352699,11.29,,S
6855,0,2,"Miller, Mrs. Dorothy",female,54.2,0,0,T155717,23.7,,S
6856,0,3,"Jones, Mr. James",male,,1,0,T829126,40.74,,S
6857,0,1,"Wilson, Mr. James",male,0.7,1,0,T955938,289.84,,S
6858,0,3,"Johnson, Mr. James",male,,0,0,T470259,14.79,B104,S
6859,0,2,"Williams, Mr. Henry",male,43.4,1,0,T253967,34.02,,C
6860,0,2,"Thomas, Mr. John",male,29.4,0,0,T85516,20.96,,S
6861,1,2,"Thomas, Mr. Richard",male,29.4,0,1,T337167,15.56,,S
6862,0,3,"Thomas, Master. George",male,7.0,0,0,T360396,7.42,,C
6863,0,1,"Moore, Mr. Richard",male,18.9,1,2,T247067,119.39,F139,C
6864,0,1,"Williams, Master. James",male,10.0,0,0,T315877,56.04,,S
6865,0,3,"Smith, Mr. George",male,5.7,2,0,T404880,6.29,,S
6866,0,1,"Brown, Mr. Charles",male,11.5,0,0,T108560,61.42,,S
6867,1,1,"Davis, Mrs. Alice",female,,0,0,T788980,52.89,,S
6868,0,3,"Jones, Mr. Henry",male,18.7,0,2,T628775,10.86,,C
6869,0,1,"Smith, Mr. William",male,,1,0,T751196,133.69,,C
6870,0,2,"Miller, Mr. Robert",male,44.5,0,2,T462336,21.32,A106,S
6871,1,1,"Miller, Master. George",male,,0,0,T303168,93.68,E98,S
6872,1,2,"Williams, Mr. Henry",male,50.4,2,0,T110955,18.84,C88,C
6873,0,3,"Smith, Mrs. Florence",female,,0,0,T649456,9.33,,S
6874,1,1,"Williams, Mrs. Florence",female,36.1,0,0,T933225,131.68,D136,S
6875,0,3,"Thomas, Mr. John",male,36.5,0,1,T863264,12.75,G89,S
6876,0,3,"Thomas, Mr. William",male,16.7,0,0,T82984,14.13,,S
6877,0,1,"Brown, Mr. Edward",male,24.9,0,0,T846670,47.73,,S
6878,0,3,"Miller, Mr. Richard",male,22.4,0,0,T116399,10.31,,C
6879,0,2,"Taylor, Mrs. Alice",female,35.1,0,0,T30481,22.35,,S
6880,1,1,"Williams, Mrs. Beatrice",female,27.8,0,0,T425221,50.69,,S
6881,0,1,"Miller, Mr. Edward",male,18.8,1,2,T687226,78.76,,S
6882,1,2,"Moore, Mrs. Lily",female,,0,0,T519725,30.48,,S
6883,1,3,"Johnson, Mr. William",male,,0,3,T398209,9.87,E138,S
6884,0,2,"Thomas, Mr. Charles",male,56.5,0,1,T15325,28.5,A81,S
6885,0,3,"Williams, Mr. Henry",male,30.7,0,0,T286044,13.91,,S
6886,1,3,"Miller, Mr. James",male,,0,1,T467892,15.52,,C
6887,1,2,"Wilson, Miss. Annie",female,,0,0,T752132,39.01,,S
6888,1,3,"Taylor, Mrs. Beatrice",female,15.9,0,1,T550746,4.69,,C
6889,0,3,"Thomas, Mr. Charles",male,4.7,0,0,T592202,6.71,,S
6890,0,1,"Miller, Mr. William",male,25.2,0,0,T744892,89.4,E112,C
6891,0,2,"Davis, Miss. Edith",female,45.2,0,0,T369855,15.67,,S
6892,0,3,"Williams, Miss. Edith",female,47.6,1,2,T618328,11.81,,C
6893,0,3,"Jones, Mr. Thomas",male,2.4,1,0,T87027,10.83,,S
6894,0,3,"Johnson, Mr. John",male,39.4,0,3,T733989,11.93,,S
6895,0,2,"Taylor, Miss. Florence",female,0.5,0,2,T144979,33.19,E46,S
6896,1,3,"Smith, Mrs. Lily",female,36.4,1,0,T794350,8.54,,Q
6897,1,3,"Thomas, Mrs. Edith",female,35.5,0,0,T391098,22.96,,Q
6898,0,3,"Anderson, Mr. George",male,,0,0,T58357,11.22,A79,S
6899,0,1,"Jones, Mr. Henry",male,44.2,1,0,T387586,52.36,,C
6900,1,3,"Thomas, Mrs. Florence",female,55.0,1,1,T364675,14.98,A22,C
6901,1,2,"Williams, Mrs. Beatrice",female,28.8,0,0,T627960,22.83,,C
6902,0,3,"Smith, Mr. Edward",male,31.7,0,3,T761296,7.86,,S
6903,0,3,"Davis, Mr. George",male,51.1,0,0,T451526,10.58,C13,S
6904,0,3,"Thomas, Mrs. Annie",female,13.4,0,0,T97698,14.82,,S
6905,1,1,"Johnson, Mrs. Lily",female,13.7,1,0,T692559,54.4,,S
6906,1,2,"Smith, Mrs. Annie",female,17.5,0,0,T991000,30.7,,S
6907,0,3,"Miller, Mr. James",male,30.2,0,1,T989147,7.7,,S
6908,0,3,"Williams, Mrs. Lily",female,30.2,1,1,T320182,12.8,,S
6909,0,3,"Smith, Mr. Charles",male,21.7,0,2,T572858,15.09,G52,S
6910,0,2,"Anderson, Mrs. Lily",female,,0,2,T119729,32.36,,S
6911,0,3,"Wilson, Mr. George",male,21.9,0,0,T125146,7.37,,S
6912,0,3,"Jones, Mrs. Clara",female,22.6,0,1,T790004,18.97,,S
6913,0,3,"Davis, Mr. John",male,18.6,0,0,T312398,6.96,,S
6914,0,3,"Thomas, Miss. Mary",female,18.7,0,0,T424639,21.87,,S
6915,0,3,"Williams, Mr. Richard",male,,0,0,T655806,10.85,G72,S
6916,0,3,"Thomas, Mr. John",male,,1,1,T768134,6.99,,S
6917,0,2,"Davis, Miss. Annie",female,,5,0,T663867,23.65,,S
6918,0,3,"Smith, Mr. Edward",male,40.6,0,0,T632486,6.5,,S
6919,0,3,"Miller, Mr. Robert",male,21.6,0,0,T161402,4.0,,S
6920,0,3,"Williams, Mrs. Annie",female,,0,0,T588343,5.2,A40,S
6921,1,3,"Wilson, Mr. George",male,24.3,0,0,T396571,6.44,,C
6922,1,1,"Williams, Miss. Mary",female,26.2,1,0,T228326,43.07,,Q
6923,0,3,"Brown, Mr. Robert",male,48.0,0,0,T305218,13.04,,S
